stu_id,cls_id,sch_id,BROMP Observed?,variable,Who am I?,Random values for sorting,Rater Assigned,code,valence,note
stu_QHOON52054,cls_MCLLA54915,sch_KACVP55227,YES,TST Respose 6,I am a very nice and kind person,0.031689201,Clara,21,none,
stu_ZUARE93356,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 13,My favorite season is summer,0.031737173,Clara,24,positive,
stu_OAZKI17777,cls_TNHXN45809,sch_RSWHG50450,YES,TST Respose 3,[LETTER OF NAME],0.031905766,Clara,5,none,
stu_CNIFN64507,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 5,i like jollyranchers,0.03232368,Clara,24,positive,
stu_KCDEU07486,cls_JWHPH41004,sch_QQLIR33891,YES,TST Respose 13,I can be helpful,0.032514803,Clara,44,positive,
stu_NWRRN03456,cls_MCLLA54915,sch_KACVP55227,,TST Respose 9,I would like to be in Honors for MATH at 1 and 2 period at my school.,0.033087553,Clara,24,positive,
stu_NWRRN03456,cls_MCLLA54915,sch_KACVP55227,,TST Respose 9,I would like to be in Honors for MATH at 1 and 2 period at my school.,0.033087553,Clara,14,positive,
stu_ZYUDW82089,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 1,a student,0.033284176,Clara,14,neutral,
stu_VTRUH97046,cls_DLRQP13887,sch_QQLIR33891,,TST Respose 11,I other favorite song is selfish by pnb rock.,0.033783383,Clara,24,positive,
stu_TDURA35752,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 20,I am [FIRST NAME],0.033850355,Clara,5,none,
stu_QOGPO20181,cls_AVBRA70624,sch_KACVP55227,YES,TST Respose 7,l'm smart,0.034174002,Clara,43,positive,
stu_QOGPO20181,cls_AVBRA70624,sch_KACVP55227,YES,TST Respose 7,l'm smart,0.034174002,Clara,25,positive,
stu_JTZYY08754,cls_JTMRB81339,sch_KACVP55227,,TST Respose 3,I like my house and my room that's who I'm,0.034189141,Clara,24,positive,
stu_RNIHY62490,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 7,I am a gamer,0.034196957,Clara,28,neutral,
stu_MTCIM85775,cls_TNHXN45809,sch_RSWHG50450,,TST Respose 4,I am a brother,0.034584536,Clara,12,neutral,
stu_MTCIM85775,cls_TNHXN45809,sch_RSWHG50450,,TST Respose 4,I am a brother,0.034584536,Clara,2,boy,
stu_NKHRJ04957,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 20,I dont like shurbert,0.034645314,Clara,24,negative,
stu_EHXGF51692,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 7,I am smart!,0.034664634,Clara,43,positive,
stu_EHXGF51692,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 7,I am smart!,0.034664634,Clara,25,positive,
stu_LVOOZ80056,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 19,I was a student ambassador.,0.034761973,Clara,14,positive,
stu_MIJEQ06664,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 7,I am a good kid,0.03509274,Clara,40,positive,
stu_MIJEQ06664,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 7,I am a good kid,0.03509274,Clara,4,child,
stu_MIJEQ06664,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 7,I am a good kid,0.03509274,Clara,22,child,
stu_YGBLH44260,cls_IZNZG32572,sch_KACVP55227,YES,TST Respose 5,I am a person that finds normal math too easy a lot.,0.035276452,Clara,25,positive,
stu_NKHRJ04957,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 1,Im a boy,0.035366576,Clara,2,boy,
stu_UJNMI16598,cls_OUKFK08724,sch_RSWHG50450,,TST Respose 14,Mixed,0.035440482,Clara,6,mixed,
stu_PNNIR08301,cls_HJQZF25095,sch_KACVP55227,YES,TST Respose 5,I like math.,0.036069205,Clara,25,positive,
stu_PNNIR08301,cls_HJQZF25095,sch_KACVP55227,YES,TST Respose 5,I like math.,0.036069205,Clara,24,positive,
stu_ROULI02103,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 7,i loved to sleep,0.036170894,Clara,31,positive,
stu_ROULI02103,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 7,i loved to sleep,0.036170894,Clara,24,positive,
stu_FBWGP41232,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 12,I' m in 6th grade,0.036203475,Clara,22,6thgrade,
stu_FBWGP41232,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 12,I' m in 6th grade,0.036203475,Clara,4,6thgrade,
stu_FBWGP41232,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 12,I' m in 6th grade,0.036203475,Clara,14,neutral,
stu_LDUML32113,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 15,i kinda like soccer,0.036349479,Clara,29,positive,
stu_LDUML32113,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 15,i kinda like soccer,0.036349479,Clara,24,positive,
stu_MIJEQ06664,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 12,I like tv,0.036713187,Clara,24,positive,
stu_BDAZF88230,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 15,I am a person with two immigrant parents,0.036832864,Clara,12,neutral,flag for later
stu_BDAZF88230,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 15,I am a person with two immigrant parents,0.036832864,Clara,7,immigrantparents,flag for later
stu_ORUUL82324,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 7,I'm the middle child,0.037168954,Clara,22,middlechild,
stu_ORUUL82324,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 7,I'm the middle child,0.037168954,Clara,12,neutral,
stu_EUWJA76858,cls_HJQZF25095,sch_KACVP55227,YES,TST Respose 10,I like cheerleading.,0.037381274,Clara,29,positive,
stu_EUWJA76858,cls_HJQZF25095,sch_KACVP55227,YES,TST Respose 10,I like cheerleading.,0.037381274,Clara,24,positive,
stu_TFTDG28078,cls_IZNZG32572,sch_KACVP55227,YES,TST Respose 12,1/2 kids.,0.0386596,Clara,48,neutral,
stu_MTCIM85775,cls_TNHXN45809,sch_RSWHG50450,,TST Respose 14,I am acheiving,0.039308128,Clara,41,positive,
stu_AQNHF52456,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 7,i wanna be an  civil engineer,0.039372674,Clara,13,neutral,
stu_SBUBU63586,cls_OUKFK08724,sch_RSWHG50450,YES,TST Respose 8,i am a cristgin,0.039650736,Clara,16,christian,
stu_DKGHS98193,cls_FXSNE83092,sch_QQLIR33891,,TST Respose 4,i have a boyfriend,0.040013001,Clara,11,neutral,
stu_MZIVN56293,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 14,i was is marching band,0.040216927,Clara,26,neutral,
stu_MKEGQ97127,cls_GIJEF48865,sch_KACVP55227,,TST Respose 7,I'm a student.,0.041044642,Clara,14,neutral,
stu_YGBLH44260,cls_IZNZG32572,sch_KACVP55227,YES,TST Respose 6,I am somebody that loves to learn new things.,0.041140415,Clara,25,positive,
stu_YGBLH44260,cls_IZNZG32572,sch_KACVP55227,YES,TST Respose 6,I am somebody that loves to learn new things.,0.041140415,Clara,24,positive,
stu_EHLZF06092,cls_MCLLA54915,sch_KACVP55227,YES,TST Respose 8,I am a person with curly hair,0.041156362,Clara,35,neutral,
stu_NYHDW07721,cls_CIIPB03795,sch_RSWHG50450,,TST Respose 20,Apart of the [LAST NAME] family,0.041442716,Clara,12,neutral,
stu_UEVQJ25414,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 15,i play for boxers,0.041621765,Clara,29,neutral,
stu_ROULI02103,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 17,i want to be a rich person,0.041985009,Clara,34,neutral,
stu_OFAWH83528,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 4,i LIKE TO WATCH YOUTUBE,0.042086714,Clara,27,positive,
stu_OFAWH83528,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 4,i LIKE TO WATCH YOUTUBE,0.042086714,Clara,24,positive,
stu_CNIXS57234,cls_ERQJB18593,sch_QQLIR33891,,TST Respose 20,I like to walk my dog,0.042491814,Clara,31,positive,
stu_CNIXS57234,cls_ERQJB18593,sch_QQLIR33891,,TST Respose 20,I like to walk my dog,0.042491814,Clara,24,positive,
stu_STIXI97047,cls_CXLDP17094,sch_KACVP55227,,TST Respose 9,I am [LAST NAME] .,0.042777717,Clara,5,none,
stu_JUQPD47363,cls_HOJKW39162,sch_KACVP55227,YES,TST Respose 11,I am funny.,0.043003791,Clara,46,positive,
stu_YNVPH88845,cls_MMBNN48363,sch_QQLIR33891,,TST Respose 13,I like to collect Nike and Jordan sneakers,0.043143139,Clara,30,positive,
stu_YNVPH88845,cls_MMBNN48363,sch_QQLIR33891,,TST Respose 13,I like to collect Nike and Jordan sneakers,0.043143139,Clara,24,positive,
stu_FBWGP41232,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 1,[FIRST LAST NAME],0.04327649,Clara,5,none,
stu_SQLXP95993,cls_MFUGV02425,sch_QQLIR33891,,TST Respose 20,I don't like to wake up early,0.043302711,Clara,31,negative,
stu_SQLXP95993,cls_MFUGV02425,sch_QQLIR33891,,TST Respose 20,I don't like to wake up early,0.043302711,Clara,24,negative,
stu_PKXZK94759,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 13,I'm in grade 6,0.043357014,Clara,22,6thgrade,
stu_PKXZK94759,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 13,I'm in grade 6,0.043357014,Clara,4,6thgrade,
stu_PKXZK94759,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 13,I'm in grade 6,0.043357014,Clara,14,neutral,
stu_EUIXK95276,cls_JDASF17902,sch_KACVP55227,,TST Respose 8,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",0.0436339,Clara,31,positive,
stu_EUIXK95276,cls_JDASF17902,sch_KACVP55227,,TST Respose 8,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",0.0436339,Clara,14,neutral,
stu_EUIXK95276,cls_JDASF17902,sch_KACVP55227,,TST Respose 8,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",0.0436339,Clara,24,positive,
stu_EUIXK95276,cls_JDASF17902,sch_KACVP55227,,TST Respose 8,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",0.0436339,Clara,26,positive,
stu_EUIXK95276,cls_JDASF17902,sch_KACVP55227,,TST Respose 8,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",0.0436339,Clara,29,positive,
stu_EHXGF51692,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 14,I am a bit of a trouble maker.,0.043662372,Clara,44,negative,
stu_EXNUN73314,cls_CIIPB03795,sch_RSWHG50450,YES,TST Respose 5,I am Christian,0.043818752,Clara,16,christian,
stu_KJOZZ30475,cls_HOJKW39162,sch_KACVP55227,YES,TST Respose 1,my favorite color is pink almost everything I own is pink.,0.560085386,Frank,24,positive,
stu_CHVFQ54169,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 10,love listen to music.,0.04451928,Clara,26,positive,
stu_CHVFQ54169,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 10,love listen to music.,0.04451928,Clara,24,positive,
stu_ZQMQQ26810,cls_HEBLM24075,sch_KACVP55227,,TST Respose 5,im good at math,0.045082533,Clara,25,positive,
stu_PNNIR08301,cls_HJQZF25095,sch_KACVP55227,YES,TST Respose 16,I am in sixth grade.,0.045178986,Clara,22,6thgrade,
stu_PNNIR08301,cls_HJQZF25095,sch_KACVP55227,YES,TST Respose 16,I am in sixth grade.,0.045178986,Clara,4,6thgrade,
stu_PNNIR08301,cls_HJQZF25095,sch_KACVP55227,YES,TST Respose 16,I am in sixth grade.,0.045178986,Clara,14,neutral,
stu_VUNQZ79892,cls_CIIPB03795,sch_RSWHG50450,YES,TST Respose 14,im a dather,0.045503783,Clara,48,none,
stu_FBWGP41232,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 8,I like to draw portraits of people,0.045942458,Clara,26,positive,
stu_FBWGP41232,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 8,I like to draw portraits of people,0.045942458,Clara,24,positive,
stu_OQLOS45541,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 2,I'm an artist.,0.046014753,Clara,26,neutral,
stu_YPZIM54297,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 12,I am a volleyball lover,0.046782901,Clara,29,positive,
stu_YPZIM54297,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 12,I am a volleyball lover,0.046782901,Clara,24,positive,
stu_GCHCS91000,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 14,i am a math hater,0.047008183,Clara,25,negative,
stu_UHXBA77476,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 10,I have a dog,0.047707961,Clara,32,none,
stu_HMQRZ27503,cls_YFPVJ06178,sch_KACVP55227,YES,TST Respose 5,I m a rude,0.047809305,Clara,44,negative,
stu_UJNMI16598,cls_OUKFK08724,sch_RSWHG50450,,TST Respose 3,Catholic,0.047849246,Clara,16,catholic,
stu_SJNFF34466,cls_OSSJA45538,sch_KACVP55227,,TST Respose 2,doesnt play sports,0.048237233,Clara,29,negative,
stu_ZUARE93356,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 17,My favorite color is black,0.048316706,Clara,24,positive,
stu_HBPKA70291,cls_CIIPB03795,sch_RSWHG50450,YES,TST Respose 14,love music,0.048428159,Clara,24,positive,
stu_MMZHT88458,cls_QZQQW97177,sch_KACVP55227,,TST Respose 2,i am sleepy all the time,0.048541185,Clara,45,negative,
stu_XHPVX80161,cls_TNHXN45809,sch_RSWHG50450,,TST Respose 8,I AM HIM,0.048552861,Clara,48,none,
stu_PUNZK45438,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 18,i like to party,0.048814126,Clara,31,positive,
stu_PUNZK45438,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 18,i like to party,0.048814126,Clara,24,positive,
stu_IGLSS89625,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 14,vf bnj,0.049024879,Clara,48,none,
stu_CQRFU18177,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 1,I am a boy,0.049137911,Clara,2,boy,
stu_CJHBB29429,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 15,My favorite football team is the Ravens,0.049856041,Clara,29,positive,
stu_CJHBB29429,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 15,My favorite football team is the Ravens,0.049856041,Clara,24,positive,
stu_NYHDW07721,cls_CIIPB03795,sch_RSWHG50450,,TST Respose 17,12 Year Old,0.050079739,Clara,4,12,
stu_NJZBY59884,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 6,i like going out,0.050384139,Clara,31,positive,
stu_NJZBY59884,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 6,i like going out,0.050384139,Clara,24,positive,
stu_ZARRQ26344,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 16,i like rock and pop music,0.050459006,Clara,24,positive,
stu_MRIWT64391,cls_SYHWK05211,sch_KACVP55227,YES,TST Respose 14,a person who loves their science and english teachers,0.050539846,Clara,24,positive,
stu_MRIWT64391,cls_SYHWK05211,sch_KACVP55227,YES,TST Respose 14,a person who loves their science and english teachers,0.050539846,Clara,14,positive,
stu_WHBZD81732,cls_AVBRA70624,sch_KACVP55227,YES,TST Respose 6,i misbehave in class,0.050587925,Clara,14,negative,
stu_VKCWY07846,cls_DLRQP13887,sch_QQLIR33891,,TST Respose 6,im a diabetic,0.050755197,Clara,36,none,
stu_PNNIR08301,cls_HJQZF25095,sch_KACVP55227,YES,TST Respose 13,I am a person who likes to sleep.,0.050902853,Clara,31,positive,
stu_PNNIR08301,cls_HJQZF25095,sch_KACVP55227,YES,TST Respose 13,I am a person who likes to sleep.,0.050902853,Clara,24,positive,
stu_CNIFN64507,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 3,I'm black,0.050972506,Clara,6,black,
stu_HLKZL24322,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 8,a mathematics person,0.051100872,Clara,25,neutral,
stu_MXNSF14478,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 12,I like to go outside and touch grass.,0.051390759,Clara,31,positive,
stu_MXNSF14478,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 12,I like to go outside and touch grass.,0.051390759,Clara,24,positive,
stu_YSQPA55709,cls_OUMSN73782,sch_QQLIR33891,,TST Respose 16,im cruios,0.052254951,Clara,25,positive,
stu_CDGKD03653,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 20,i like football,0.052956973,Clara,29,positive,
stu_CDGKD03653,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 20,i like football,0.052956973,Clara,24,positive,
stu_VQFBG95862,cls_USLPT75423,sch_QQLIR33891,,TST Respose 12,i am a chines learner,0.052965454,Clara,25,neutral,
stu_GXIYC47970,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 16,i am a 8th grader,0.053041555,Clara,22,8thgrade,
stu_GXIYC47970,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 16,i am a 8th grader,0.053041555,Clara,4,8thgrade,
stu_GXIYC47970,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 16,i am a 8th grader,0.053041555,Clara,14,neutral,
stu_UYUIH18635,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 18,i love sleeping,0.053042751,Clara,31,positive,
stu_UYUIH18635,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 18,i love sleeping,0.053042751,Clara,24,positive,
stu_LTSJK02079,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 20,I like chicken,0.053436885,Clara,24,positive,
stu_QQMSX84242,cls_TNHXN45809,sch_RSWHG50450,YES,TST Respose 9,a nerf gun expert,0.054269509,Clara,31,positive,
stu_EQSJM78476,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 11,I hate multiplying,0.054438369,Clara,25,negative,
stu_EQSJM78476,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 11,I hate multiplying,0.054438369,Clara,24,negative,
stu_XXEBH66449,cls_GIJEF48865,sch_KACVP55227,,TST Respose 17,I am a student,0.054516165,Clara,14,neutral,
stu_UEYTM01990,cls_HOJKW39162,sch_KACVP55227,YES,TST Respose 7,I am respectful,0.054779639,Clara,40,positive,
stu_CPVXX19825,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 13,Im someone who trys hard,0.055119986,Clara,41,positive,
stu_WHBZD81732,cls_AVBRA70624,sch_KACVP55227,YES,TST Respose 7,i like games,0.055136891,Clara,31,positive,
stu_WHBZD81732,cls_AVBRA70624,sch_KACVP55227,YES,TST Respose 7,i like games,0.055136891,Clara,24,positive,
stu_DERZZ01872,cls_GIJEF48865,sch_KACVP55227,,TST Respose 11,I have five pets,0.055220636,Clara,32,none,
stu_ZYUDW82089,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 5,i am an only child,0.055247535,Clara,22,onlychild,
stu_ZYUDW82089,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 5,i am an only child,0.055247535,Clara,12,neutral,
stu_XHGVP79664,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 9,Im in tutoring,0.055428038,Clara,14,neutral,
stu_OFAWH83528,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 13,i like hanging out with my friends,0.05554438,Clara,31,positive,
stu_OFAWH83528,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 13,i like hanging out with my friends,0.05554438,Clara,10,positive,
stu_OFAWH83528,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 13,i like hanging out with my friends,0.05554438,Clara,24,positive,
stu_MMZHT88458,cls_QZQQW97177,sch_KACVP55227,,TST Respose 12,im quiet,0.055618755,Clara,44,neutral,
stu_AQNHF52456,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 16,i am the youngest sibling,0.055845752,Clara,12,neutral,
stu_FTOYB42084,cls_SLKYU63739,sch_QQLIR33891,YES,TST Respose 17,im a chicken lover,0.055860575,Clara,24,positive,
stu_XKMAG80800,cls_TNHXN45809,sch_RSWHG50450,YES,TST Respose 8,A fortnite player,0.055904779,Clara,28,neutral,
stu_BDAZF88230,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 20,I am myself,0.056078708,Clara,19,none,
stu_PKXZK94759,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 15,My favorite movie is jump in,0.056896455,Clara,24,positive,
stu_MIJEQ06664,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 9,I like math,0.05712185,Clara,25,positive,
stu_MIJEQ06664,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 9,I like math,0.05712185,Clara,24,positive,
stu_DERZZ01872,cls_GIJEF48865,sch_KACVP55227,,TST Respose 20,I like using pemdas in math work,0.057919034,Clara,25,positive,
stu_DERZZ01872,cls_GIJEF48865,sch_KACVP55227,,TST Respose 20,I like using pemdas in math work,0.057919034,Clara,24,positive,
stu_WRQAA62017,cls_GIJEF48865,sch_KACVP55227,,TST Respose 5,I like cats,0.058296863,Clara,24,positive,
stu_CULOH75877,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 10,I am responsible,0.058542248,Clara,40,positive,
stu_TSQUQ54202,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 15,I am Black and proud.,0.05860343,Clara,6,black,
stu_ANQAT24428,cls_MAEBK64434,sch_QQLIR33891,,TST Respose 1,somebody who likes purple,0.058736356,Clara,24,positive,
stu_WTRMC77187,cls_IZNZG32572,sch_KACVP55227,YES,TST Respose 19,doing lexia was intense for doing word study,0.059199447,Clara,47,neutral,
stu_KWLPL21630,cls_SIVDJ49041,sch_KACVP55227,,TST Respose 18,I like when I drink water.,0.059485271,Clara,31,positive,
stu_KWLPL21630,cls_SIVDJ49041,sch_KACVP55227,,TST Respose 18,I like when I drink water.,0.059485271,Clara,24,positive,
stu_UYUIH18635,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 13,i love my family,0.059700623,Clara,24,positive,
stu_UYUIH18635,cls_FBBRP25979,sch_QQLIR33891,,TST Respose 13,i love my family,0.059700623,Clara,12,positive,
stu_WRQAA62017,cls_GIJEF48865,sch_KACVP55227,,TST Respose 7,I like football,0.060748795,Clara,29,positive,
stu_WRQAA62017,cls_GIJEF48865,sch_KACVP55227,,TST Respose 7,I like football,0.060748795,Clara,24,positive,
stu_UYFTQ45542,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 12,I am a 6 foot asian kid,0.060866767,Clara,35,neutral,
stu_UYFTQ45542,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 12,I am a 6 foot asian kid,0.060866767,Clara,4,child,
stu_UYFTQ45542,cls_USLPT75423,sch_QQLIR33891,YES,TST Respose 12,I am a 6 foot asian kid,0.060866767,Clara,6,asian,
stu_RFRYE74718,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 11,I am a person who likes to run,0.060885484,Clara,29,positive,
stu_RFRYE74718,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 11,I am a person who likes to run,0.060885484,Clara,24,positive,
stu_XHGVP79664,cls_HEZZN95002,sch_QQLIR33891,,TST Respose 17,My favorite animal are dogs,0.061103176,Clara,24,positive,
stu_ABSGH36082,cls_JYBSH30995,sch_QQLIR33891,,TST Respose 2,I play video games,0.061335095,Clara,28,neutral,
stu_KFYJM61476,cls_SYHWK05211,sch_KACVP55227,YES,TST Respose 5,I have 10 fingers.,0.061549827,Clara,35,neutral,
stu_YXBHV58732,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 19,I like to be in school,0.061871097,Clara,24,positive,
stu_YXBHV58732,cls_VFZRA31361,sch_KACVP55227,YES,TST Respose 19,I like to be in school,0.061871097,Clara,14,positive,
stu_LVOOZ80056,cls_OUMSN73782,sch_QQLIR33891,YES,TST Respose 5,I love animals.,0.062099233,Clara,24,positive,
stu_ROXAU39801,cls_CIIPB03795,sch_RSWHG50450,YES,TST Respose 1,I am a 6th grader,0.062513702,Clara,22,6thgrade,
stu_ROXAU39801,cls_CIIPB03795,sch_RSWHG50450,YES,TST Respose 1,I am a 6th grader,0.062513702,Clara,4,6thgrade,
stu_ROXAU39801,cls_CIIPB03795,sch_RSWHG50450,YES,TST Respose 1,I am a 6th grader,0.062513702,Clara,14,neutral,
stu_JTZYY08754,cls_JTMRB81339,sch_KACVP55227,,TST Respose 12,i can speak 4 languages,0.06278336,Clara,25,neutral,
stu_JTZYY08754,cls_JTMRB81339,sch_KACVP55227,,TST Respose 12,i can speak 4 languages,0.06278336,Clara,22,multilingual,
